ID Ano Mes Dia Hora Min Prec
MITU 2016 11 28 14 40 0.4
MITU 2016 11 28 14 50 1.4
MITU 2016 11 28 15 0 1
MITU 2016 11 28 15 10 0.2
MITU 2016 11 28 19 20 0.2
MITU 2016 11 28 19 30 0.2
MITU 2016 11 28 19 50 0.2
MITU 2016 11 28 20 50 0.2
MITU 2016 11 28 21 0 0.2
MITU 2016 11 28 21 10 0.2
MITU 2016 11 28 21 20 0.4
MITU 2016 11 28 21 30 0.2
MITU 2016 11 28 21 40 0.2
MITU 2016 12 16 9 50 0.2
MITU 2016 12 16 15 20 2
MITU 2016 12 16 17 0 0.6
MITU 2016 12 16 17 10 0.2
MITU 2016 12 16 17 20 0.4
MITU 2016 12 16 17 40 0.2
MITU 2016 12 16 19 40 1
MITU 2016 12 16 19 50 1.4
MITU 2016 12 16 20 0 0.2
MITU 2016 12 16 20 10 0.8
MITU 2016 12 16 20 20 0.2
MITU 2016 12 16 21 10 0.2
MITU 2016 12 16 21 20 0.2
MITU 2016 12 16 21 50 0.2
MITU 2016 12 16 22 20 0.2
MITU 2016 12 16 23 0 0.2
MITU 2016 12 16 23 30 0.2
MITU 2016 12 16 23 50 0.2
MITU 2016 12 17 0 0 0.2
MITU 2016 12 17 0 10 0.2
MITU 2016 12 17 0 40 0.2
MITU 2016 12 17 0 50 0.2
MITU 2016 12 17 1 0 0.2
MITU 2016 12 17 1 10 0.2
MITU 2016 12 17 1 20 0.2
MITU 2016 12 17 1 40 0.2
MITU 2016 12 17 1 50 0.4
MITU 2016 12 17 2 0 1.2
MITU 2016 12 17 2 10 1.4
MITU 2016 12 17 2 20 1
MITU 2016 12 17 2 30 0.2
MITU 2016 12 17 2 50 0.2
MITU 2016 12 17 3 20 0.4
MITU 2016 12 17 3 50 0.6
MITU 2016 12 17 4 20 0.2
MITU 2016 12 17 6 0 1.8
MITU 2016 12 17 6 10 0.6
MITU 2016 12 17 6 20 1.2
MITU 2016 12 17 6 30 1.4
MITU 2016 12 17 6 40 0.2
MITU 2016 12 17 6 50 0.4
MITU 2016 12 17 14 10 2
MITU 2016 12 17 14 20 3.8
MITU 2016 12 17 14 30 6.2
MITU 2016 12 17 14 40 1.6
MITU 2016 12 17 14 50 0.4
MITU 2016 12 17 15 0 0.2
MITU 2016 12 17 15 10 0.4
MITU 2016 12 17 15 20 0.2
MITU 2016 12 17 15 30 0.4
MITU 2016 12 18 14 30 6.4
MITU 2016 12 18 14 40 2.2
MITU 2016 12 18 14 50 2.2
MITU 2016 12 18 15 0 1.4
MITU 2016 12 18 15 10 2.8
MITU 2016 12 18 15 20 0.4
MITU 2016 12 18 22 0 0.2
MITU 2016 12 19 3 20 1.6
MITU 2016 12 19 3 30 1
MITU 2016 12 19 3 40 0.4
MITU 2016 12 19 4 0 0.2
MITU 2016 12 19 5 30 0.2
MITU 2016 12 21 20 0 1.6
MITU 2016 12 21 20 10 3.4
MITU 2016 12 21 20 20 1.4
MITU 2016 12 21 20 50 0.2
MITU 2016 12 21 21 0 0.2
MITU 2016 12 21 21 10 0.2
MITU 2016 12 21 22 40 0.2
MITU 2016 12 21 22 50 0.8
MITU 2016 12 21 23 0 0.2
MITU 2016 12 22 4 0 0.2
MITU 2016 12 22 21 40 1.6
MITU 2016 12 22 21 50 3.4
MITU 2016 12 22 22 10 0.6
MITU 2016 12 22 22 20 0.2
MITU 2016 12 23 2 10 1
MITU 2016 12 23 2 20 6.2
MITU 2016 12 23 2 30 0.6
MITU 2016 12 23 2 40 1.2
MITU 2016 12 23 2 50 7.6
MITU 2016 12 23 3 0 4.8
MITU 2016 12 23 3 10 0.4
MITU 2016 12 23 3 20 0.2
MITU 2016 12 23 3 50 0.2
MITU 2016 12 23 4 10 0.2
MITU 2016 12 23 4 20 0.4
MITU 2016 12 23 4 30 0.2
MITU 2016 12 23 4 40 0.4
MITU 2016 12 23 5 10 0.2
MITU 2016 12 23 18 30 0.2
MITU 2016 12 23 18 50 0.2
MITU 2016 12 23 19 20 0.2
MITU 2016 12 25 5 50 0.2
MITU 2016 12 25 10 30 0.4
MITU 2016 12 25 10 40 2.2
MITU 2016 12 25 10 50 6
MITU 2016 12 25 11 0 6.6
MITU 2016 12 25 11 10 1
MITU 2016 12 25 11 20 0.4
MITU 2016 12 25 11 30 0.4
MITU 2016 12 25 11 40 1.6
MITU 2016 12 25 11 50 2.2
MITU 2016 12 25 12 0 0.8
MITU 2016 12 25 12 10 1.2
MITU 2016 12 25 12 20 0.8
MITU 2016 12 25 12 30 0.8
MITU 2016 12 25 12 40 0.8
MITU 2016 12 25 12 50 0.6
MITU 2016 12 25 13 0 0.4
MITU 2016 12 25 13 10 0.4
MITU 2016 12 25 13 20 0.4
MITU 2016 12 25 13 30 0.2
MITU 2016 12 25 13 40 0.2
MITU 2016 12 25 13 50 0.2
MITU 2016 12 25 14 30 0.2
MITU 2016 12 25 15 10 0.2
MITU 2016 12 26 4 30 0.2
MITU 2016 12 26 15 50 0.2
MITU 2016 12 27 14 30 0.2
MITU 2016 12 28 17 10 0.2
MITU 2016 12 28 19 10 5
MITU 2016 12 28 19 20 6.4
MITU 2016 12 28 19 30 3
MITU 2016 12 28 19 40 2.2
MITU 2016 12 28 19 50 0.4
MITU 2016 12 28 20 0 0.2
MITU 2016 12 28 23 10 0.2
MITU 2016 12 28 23 20 0.6
MITU 2016 12 29 0 0 1
MITU 2016 12 29 0 10 0.4
MITU 2016 12 29 1 30 2.4
MITU 2016 12 29 1 40 2.8
MITU 2016 12 29 1 50 1.6
MITU 2016 12 29 2 0 0.4
MITU 2016 12 29 2 10 1.6
MITU 2016 12 29 2 20 0.6
MITU 2016 12 29 2 30 0.4
MITU 2016 12 29 2 40 4.2
MITU 2016 12 29 2 50 4.8
MITU 2016 12 29 3 0 4.8
MITU 2016 12 29 3 10 2.4
MITU 2016 12 29 3 20 2.8
MITU 2016 12 29 3 30 1.8
MITU 2016 12 29 3 40 1.8
MITU 2016 12 29 3 50 1.8
MITU 2016 12 29 4 0 2.4
MITU 2016 12 29 4 10 2.8
MITU 2016 12 29 4 20 3.2
MITU 2016 12 29 4 30 1.8
MITU 2016 12 29 4 40 0.4
MITU 2016 12 29 4 50 0.6
MITU 2016 12 29 5 0 1.2
MITU 2016 12 29 5 10 0.2
MITU 2016 12 29 5 20 0.2
MITU 2016 12 29 5 40 0.4
MITU 2016 12 29 6 0 0.4
MITU 2016 12 29 6 10 0.2
MITU 2016 12 29 6 20 0.4
MITU 2016 12 29 6 30 0.2
MITU 2016 12 29 7 30 0.2
MITU 2016 12 29 7 50 0.2
MITU 2016 12 29 8 0 0.4
MITU 2016 12 29 8 10 0.6
MITU 2016 12 29 8 20 2.8
MITU 2016 12 29 8 30 2
MITU 2016 12 29 8 40 0.2
MITU 2016 12 29 9 0 1.4
MITU 2016 12 29 9 10 4.6
MITU 2016 12 29 9 20 4.8
MITU 2016 12 29 9 30 3.2
MITU 2016 12 29 9 40 2
MITU 2016 12 29 9 50 1.6
MITU 2016 12 29 10 0 2.2
MITU 2016 12 29 10 10 3.6
MITU 2016 12 29 10 20 2.8
MITU 2016 12 29 10 30 1.4
MITU 2016 12 29 10 40 1.2
MITU 2016 12 29 10 50 2
